model,cost_bps,cohort_count,total_periods,mean_cohort_net_return,median_cohort_net_return,worst_cohort_net_return,best_cohort_net_return,mean_cohort_annualized_net_return,median_cohort_annualized_net_return,worst_cohort_annualized_net_return,best_cohort_annualized_net_return,positive_cohort_fraction,pooled_mean_net_return,pooled_annualized_net_return,pooled_cumulative_net_log_return,mean_turnover
momentum_12,2.1,12,52092,-0.000421126127943,-0.000416308597091,-0.000456952029494,-0.000394977511397,-3.68906488078,-3.64686331051,-4.00289977836,-3.46000299983,0,-0.000421126127943,-3.68906488078,-21.9373022568,1.55794075866
momentum_12,2.2,12,52092,-0.00043670553553,-0.000431875862698,-0.000472596466259,-0.000410572996308,-3.82554049124,-3.78323255723,-4.13994504443,-3.59661944766,0,-0.00043670553553,-3.82554049124,-22.7488647568,1.55794075866
momentum_12,2.3,12,52092,-0.000452284943116,-0.000447443128305,-0.000488240903025,-0.000426168481219,-3.9620161017,-3.91960180395,-4.2769903105,-3.73323589548,0,-0.000452284943116,-3.9620161017,-23.5604272568,1.55794075866
momentum_12,2.4,12,52092,-0.000467864350703,-0.000463010393912,-0.000503885339791,-0.000441763966131,-4.09849171216,-4.05597105067,-4.41403557657,-3.8698523433,0,-0.000467864350703,-4.09849171216,-24.3719897568,1.55794075866
momentum_12,2.5,12,52092,-0.000483443758289,-0.000478577659519,-0.000519529776557,-0.000457359451042,-4.23496732261,-4.19234029738,-4.55108084263,-4.00646879113,0,-0.000483443758289,-4.23496732261,-25.1835522568,1.55794075866
momentum_12,2.6,12,52092,-0.000499023165876,-0.000494144925126,-0.000535174213322,-0.000472954935953,-4.37144293307,-4.3287095441,-4.6881261087,-4.14308523895,0,-0.000499023165876,-4.37144293307,-25.9951147568,1.55794075866
momentum_12,2.7,12,52092,-0.000514602573462,-0.000509712190733,-0.000550818650088,-0.000488550420864,-4.50791854353,-4.46507879082,-4.82517137477,-4.27970168677,0,-0.000514602573462,-4.50791854353,-26.8066772568,1.55794075866
momentum_12,2.8,12,52092,-0.000530181981049,-0.00052527945634,-0.000566463086854,-0.000504145905776,-4.64439415399,-4.60144803753,-4.96221664084,-4.4163181346,0,-0.000530181981049,-4.64439415399,-27.6182397568,1.55794075866
momentum_12,2.9,12,52092,-0.000545761388636,-0.000540846721947,-0.000582107523619,-0.000519741390687,-4.78086976445,-4.73781728425,-5.09926190691,-4.55293458242,0,-0.000545761388636,-4.78086976445,-28.4298022568,1.55794075866
momentum_12,3,12,52092,-0.000561340796222,-0.000556413987554,-0.000597751960385,-0.000535336875598,-4.91734537491,-4.87418653097,-5.23630717297,-4.68955103024,0,-0.000561340796222,-4.91734537491,-29.2413647568,1.55794075866
momentum_12,3.1,12,52092,-0.000576920203809,-0.000571981253161,-0.000613396397151,-0.00055093236051,-5.05382098536,-5.01055577769,-5.37335243904,-4.82616747806,0,-0.000576920203809,-5.05382098536,-30.0529272568,1.55794075866
momentum_12,3.2,12,52092,-0.000592499611395,-0.000587548518768,-0.000629040833916,-0.000566527845421,-5.19029659582,-5.1469250244,-5.51039770511,-4.96278392589,0,-0.000592499611395,-5.19029659582,-30.8644897568,1.55794075866
momentum_12,3.3,12,52092,-0.000608079018982,-0.000603115784375,-0.000644685270682,-0.000582123330332,-5.32677220628,-5.28329427112,-5.64744297118,-5.09940037371,0,-0.000608079018982,-5.32677220628,-31.6760522568,1.55794075866
momentum_12,3.4,12,52092,-0.000623658426568,-0.000618683049982,-0.000660329707448,-0.000597718815244,-5.46324781674,-5.41966351784,-5.78448823724,-5.23601682153,0,-0.000623658426568,-5.46324781674,-32.4876147568,1.55794075866
momentum_12,3.5,12,52092,-0.000639237834155,-0.000634250315589,-0.000675974144213,-0.000613314300155,-5.5997234272,-5.55603276456,-5.92153350331,-5.37263326936,0,-0.000639237834155,-5.5997234272,-33.2991772568,1.55794075866
momentum_12,3.6,12,52092,-0.000654817241742,-0.000649817581196,-0.000691618580979,-0.000628909785066,-5.73619903766,-5.69240201127,-6.05857876938,-5.50924971718,0,-0.000654817241742,-5.73619903766,-34.1107397568,1.55794075866
momentum_12,3.7,12,52092,-0.000670396649328,-0.000665384846803,-0.000707263017745,-0.000644505269977,-5.87267464811,-5.82877125799,-6.19562403545,-5.645866165,0,-0.000670396649328,-5.87267464811,-34.9223022568,1.55794075866
momentum_12,3.8,12,52092,-0.000685976056915,-0.00068095211241,-0.000722907454511,-0.000660100754889,-6.00915025857,-5.96514050471,-6.33266930151,-5.78248261283,0,-0.000685976056915,-6.00915025857,-35.7338647568,1.55794075866
momentum_12,3.9,12,52092,-0.000701555464501,-0.000696519378017,-0.000738551891276,-0.0006756962398,-6.14562586903,-6.10150975143,-6.46971456758,-5.91909906065,0,-0.000701555464501,-6.14562586903,-36.5454272568,1.55794075866
momentum_12,4,12,52092,-0.000717134872088,-0.000712086643624,-0.000754196328042,-0.000691291724711,-6.28210147949,-6.23787899814,-6.60675983365,-6.05571550847,0,-0.000717134872088,-6.28210147949,-37.3569897568,1.55794075866
momentum_12,4.1,12,52092,-0.000732714279674,-0.000727653909231,-0.000769840764808,-0.000706887209623,-6.41857708995,-6.37424824486,-6.74380509972,-6.19233195629,0,-0.000732714279674,-6.41857708995,-38.1685522568,1.55794075866
momentum_12,4.2,12,52092,-0.000748293687261,-0.000743221174838,-0.000785485201573,-0.000722482694534,-6.55505270041,-6.51061749158,-6.88085036578,-6.32894840412,0,-0.000748293687261,-6.55505270041,-38.9801147568,1.55794075866
momentum_12,4.3,12,52092,-0.000763873094847,-0.000758788440445,-0.000801129638339,-0.000738078179445,-6.69152831086,-6.64698673829,-7.01789563185,-6.46556485194,0,-0.000763873094847,-6.69152831086,-39.7916772568,1.55794075866
momentum_12,4.4,12,52092,-0.000779452502434,-0.000774355706052,-0.000816774075105,-0.000753673664356,-6.82800392132,-6.78335598501,-7.15494089792,-6.60218129976,0,-0.000779452502434,-6.82800392132,-40.6032397568,1.55794075866
momentum_12,4.5,12,52092,-0.000795031910021,-0.000789922971659,-0.000832418511871,-0.000769269149268,-6.96447953178,-6.91972523173,-7.29198616399,-6.73879774759,0,-0.000795031910021,-6.96447953178,-41.4148022568,1.55794075866
momentum_12,4.6,12,52092,-0.000810611317607,-0.000805490237266,-0.000848062948636,-0.000784864634179,-7.10095514224,-7.05609447845,-7.42903143005,-6.87541419541,0,-0.000810611317607,-7.10095514224,-42.2263647568,1.55794075866
momentum_12,4.7,12,52092,-0.000826190725194,-0.000821057502873,-0.000863707385402,-0.00080046011909,-7.2374307527,-7.19246372516,-7.56607669612,-7.01203064323,0,-0.000826190725194,-7.2374307527,-43.0379272568,1.55794075866
momentum_12,4.8,12,52092,-0.00084177013278,-0.00083662476848,-0.000879351822168,-0.000816055604002,-7.37390636316,-7.32883297188,-7.70312196219,-7.14864709105,0,-0.00084177013278,-7.37390636316,-43.8494897568,1.55794075866
momentum_12,4.9,12,52092,-0.000857349540367,-0.000852192034087,-0.000894996258933,-0.000831651088913,-7.51038197361,-7.4652022186,-7.84016722826,-7.28526353888,0,-0.000857349540367,-7.51038197361,-44.6610522568,1.55794075866
momentum_12,5,12,52092,-0.000872928947953,-0.000867759299694,-0.000910640695699,-0.000847246573824,-7.64685758407,-7.60157146532,-7.97721249432,-7.4218799867,0,-0.000872928947953,-7.64685758407,-45.4726147568,1.55794075866
momentum_12,5.1,12,52092,-0.00088850835554,-0.000883326565301,-0.000926285132465,-0.000862842058736,-7.78333319453,-7.73794071203,-8.11425776039,-7.55849643452,0,-0.00088850835554,-7.78333319453,-46.2841772568,1.55794075866
momentum_12,5.2,12,52092,-0.000904087763127,-0.000898893830908,-0.00094192956923,-0.000878437543647,-7.91980880499,-7.87430995875,-8.25130302646,-7.69511288235,0,-0.000904087763127,-7.91980880499,-47.0957397568,1.55794075866
momentum_12,5.3,12,52092,-0.000919667170713,-0.000914461096515,-0.000957574005996,-0.000894033028558,-8.05628441545,-8.01067920547,-8.38834829253,-7.83172933017,0,-0.000919667170713,-8.05628441545,-47.9073022568,1.55794075866
momentum_12,5.4,12,52092,-0.0009352465783,-0.000930028362122,-0.000973218442762,-0.000909628513469,-8.19276002591,-8.14704845219,-8.52539355859,-7.96834577799,0,-0.0009352465783,-8.19276002591,-48.7188647568,1.55794075866
momentum_12,5.5,12,52092,-0.000950825985886,-0.000945595627729,-0.000988862879528,-0.000925223998381,-8.32923563636,-8.2834176989,-8.66243882466,-8.10496222582,0,-0.000950825985886,-8.32923563636,-49.5304272568,1.55794075866
momentum_12,5.6,12,52092,-0.000966405393473,-0.000961162893336,-0.00100450731629,-0.000940819483292,-8.46571124682,-8.41978694562,-8.79948409073,-8.24157867364,0,-0.000966405393473,-8.46571124682,-50.3419897568,1.55794075866
momentum_12,5.7,12,52092,-0.000981984801059,-0.000976730158943,-0.00102015175306,-0.000956414968203,-8.60218685728,-8.55615619234,-8.9365293568,-8.37819512146,0,-0.000981984801059,-8.60218685728,-51.1535522568,1.55794075866
momentum_12,5.8,12,52092,-0.000997564208646,-0.00099229742455,-0.00103579618982,-0.000972010453115,-8.73866246774,-8.69252543905,-9.07357462286,-8.51481156928,0,-0.000997564208646,-8.73866246774,-51.9651147568,1.55794075866
momentum_12,5.9,12,52092,-0.00101314361623,-0.00100786469016,-0.00105144062659,-0.000987605938026,-8.8751380782,-8.82889468577,-9.21061988893,-8.65142801711,0,-0.00101314361623,-8.8751380782,-52.7766772568,1.55794075866
momentum_12,6,12,52092,-0.00102872302382,-0.00102343195576,-0.00106708506336,-0.00100320142294,-9.01161368866,-8.96526393249,-9.347665155,-8.78804446493,0,-0.00102872302382,-9.01161368866,-53.5882397568,1.55794075866
momentum_12,6.1,12,52092,-0.00104430243141,-0.00103899922137,-0.00108272950012,-0.00101879690785,-9.14808929911,-9.10163317921,-9.48471042107,-8.92466091275,0,-0.00104430243141,-9.14808929911,-54.3998022568,1.55794075866
momentum_12,6.2,12,52092,-0.00105988183899,-0.00105456648698,-0.00109837393689,-0.00103439239276,-9.28456490957,-9.23800242592,-9.62175568713,-9.06127736058,0,-0.00105988183899,-9.28456490957,-55.2113647568,1.55794075866
momentum_12,6.3,12,52092,-0.00107546124658,-0.00107013375258,-0.00111401837365,-0.00104998787767,-9.42104052003,-9.37437167264,-9.7588009532,-9.1978938084,0,-0.00107546124658,-9.42104052003,-56.0229272568,1.55794075866
momentum_12,6.4,12,52092,-0.00109104065417,-0.00108570101819,-0.00112966281042,-0.00106558336258,-9.55751613049,-9.51074091936,-9.89584621927,-9.33451025622,0,-0.00109104065417,-9.55751613049,-56.8344897568,1.55794075866
momentum_12,6.5,12,52092,-0.00110662006175,-0.0011012682838,-0.00114530724718,-0.00108117884749,-9.69399174095,-9.64711016608,-10.0328914853,-9.47112670405,0,-0.00110662006175,-9.69399174095,-57.6460522568,1.55794075866
momentum_12,6.6,12,52092,-0.00112219946934,-0.00111683554941,-0.00116095168395,-0.00109677433241,-9.83046735141,-9.78347941279,-10.1699367514,-9.60774315187,0,-0.00112219946934,-9.83046735141,-58.4576147568,1.55794075866
momentum_12,6.7,12,52092,-0.00113777887693,-0.00113240281501,-0.00117659612072,-0.00111236981732,-9.96694296186,-9.91984865951,-10.3069820175,-9.74435959969,0,-0.00113777887693,-9.96694296186,-59.2691772568,1.55794075866
momentum_12,6.8,12,52092,-0.00115335828451,-0.00114797008062,-0.00119224055748,-0.00112796530223,-10.1034185723,-10.0562179062,-10.4440272835,-9.88097604751,0,-0.00115335828451,-10.1034185723,-60.0807397568,1.55794075866
momentum_12,6.9,12,52092,-0.0011689376921,-0.00116353734623,-0.00120788499425,-0.00114356078714,-10.2398941828,-10.1925871529,-10.5810725496,-10.0175924953,0,-0.0011689376921,-10.2398941828,-60.8923022568,1.55794075866
momentum_12,7,12,52092,-0.00118451709968,-0.00117910461183,-0.00122352943101,-0.00115915627205,-10.3763697932,-10.3289563997,-10.7181178157,-10.1542089432,0,-0.00118451709968,-10.3763697932,-61.7038647568,1.55794075866
momentum_12,7.1,12,52092,-0.00120009650727,-0.00119467187744,-0.00123917386778,-0.00117475175696,-10.5128454037,-10.4653256464,-10.8551630817,-10.290825391,0,-0.00120009650727,-10.5128454037,-62.5154272568,1.55794075866
momentum_12,7.2,12,52092,-0.00121567591486,-0.00121023914305,-0.00125481830454,-0.00119034724187,-10.6493210142,-10.6016948931,-10.9922083478,-10.4274418388,0,-0.00121567591486,-10.6493210142,-63.3269897568,1.55794075866
momentum_12,7.3,12,52092,-0.00123125532244,-0.00122580640865,-0.00127046274131,-0.00120594272678,-10.7857966246,-10.7380641398,-11.1292536139,-10.5640582866,0,-0.00123125532244,-10.7857966246,-64.1385522568,1.55794075866
momentum_12,7.4,12,52092,-0.00124683473003,-0.00124137367426,-0.00128610717808,-0.0012215382117,-10.9222722351,-10.8744333865,-11.2662988799,-10.7006747345,0,-0.00124683473003,-10.9222722351,-64.9501147568,1.55794075866
momentum_12,7.5,12,52092,-0.00126241413762,-0.00125694093987,-0.00130175161484,-0.00123713369661,-11.0587478455,-11.0108026332,-11.403344146,-10.8372911823,0,-0.00126241413762,-11.0587478455,-65.7616772568,1.55794075866
momentum_12,7.6,12,52092,-0.0012779935452,-0.00127250820548,-0.00131739605161,-0.00125272918152,-11.195223456,-11.14717188,-11.5403894121,-10.9739076301,0,-0.0012779935452,-11.195223456,-66.5732397568,1.55794075866
momentum_12,7.7,12,52092,-0.00129357295279,-0.00128807547108,-0.00133304048837,-0.00126832466643,-11.3316990664,-11.2835411267,-11.6774346781,-11.1105240779,0,-0.00129357295279,-11.3316990664,-67.3848022568,1.55794075866
momentum_12,7.8,12,52092,-0.00130915236038,-0.00130364273669,-0.00134868492514,-0.00128392015134,-11.4681746769,-11.4199103734,-11.8144799442,-11.2471405257,0,-0.00130915236038,-11.4681746769,-68.1963647568,1.55794075866
momentum_12,7.9,12,52092,-0.00132473176796,-0.0013192100023,-0.0013643293619,-0.00129951563625,-11.6046502874,-11.5562796201,-11.9515252103,-11.3837569736,0,-0.00132473176796,-11.6046502874,-69.0079272568,1.55794075866
momentum_12,8,12,52092,-0.00134031117555,-0.0013347772679,-0.00137997379867,-0.00131511112116,-11.7411258978,-11.6926488668,-12.0885704763,-11.5203734214,0,-0.00134031117555,-11.7411258978,-69.8194897568,1.55794075866
momentum_12,8.1,12,52092,-0.00135589058314,-0.00135034453351,-0.00139561823544,-0.00133070660607,-11.8776015083,-11.8290181136,-12.2256157424,-11.6569898692,0,-0.00135589058314,-11.8776015083,-70.6310522568,1.55794075866
momentum_12,8.2,12,52092,-0.00137146999072,-0.00136591179912,-0.0014112626722,-0.00134630209099,-12.0140771187,-11.9653873603,-12.3626610085,-11.793606317,0,-0.00137146999072,-12.0140771187,-71.4426147568,1.55794075866
momentum_12,8.3,12,52092,-0.00138704939831,-0.00138147906472,-0.00142690710897,-0.0013618975759,-12.1505527292,-12.101756607,-12.4997062746,-11.9302227649,0,-0.00138704939831,-12.1505527292,-72.2541772568,1.55794075866
momentum_12,8.4,12,52092,-0.0014026288059,-0.00139704633033,-0.00144255154573,-0.00137749306081,-12.2870283397,-12.2381258537,-12.6367515406,-12.0668392127,0,-0.0014026288059,-12.2870283397,-73.0657397568,1.55794075866
momentum_12,8.5,12,52092,-0.00141820821348,-0.00141261359594,-0.0014581959825,-0.00139308854572,-12.4235039501,-12.3744951004,-12.7737968067,-12.2034556605,0,-0.00141820821348,-12.4235039501,-73.8773022568,1.55794075866
momentum_12,8.6,12,52092,-0.00143378762107,-0.00142818086155,-0.00147384041926,-0.00140868403063,-12.5599795606,-12.5108643471,-12.9108420728,-12.3400721083,0,-0.00143378762107,-12.5599795606,-74.6888647568,1.55794075866
momentum_12,8.7,12,52092,-0.00144936702866,-0.00144374812715,-0.00148948485603,-0.00142427951554,-12.696455171,-12.6472335939,-13.0478873388,-12.4766885562,0,-0.00144936702866,-12.696455171,-75.5004272568,1.55794075866
momentum_12,8.8,12,52092,-0.00146494643624,-0.00145931539276,-0.0015051292928,-0.00143987500045,-12.8329307815,-12.7836028406,-13.1849326049,-12.613305004,0,-0.00146494643624,-12.8329307815,-76.3119897568,1.55794075866
momentum_12,8.9,12,52092,-0.00148052584383,-0.00147488265837,-0.00152077372956,-0.00145547048537,-12.9694063919,-12.9199720873,-13.321977871,-12.7499214518,0,-0.00148052584383,-12.9694063919,-77.1235522568,1.55794075866
momentum_12,9,12,52092,-0.00149610525142,-0.00149044992397,-0.00153641816633,-0.00147106597028,-13.1058820024,-13.056341334,-13.459023137,-12.8865378996,0,-0.00149610525142,-13.1058820024,-77.9351147568,1.55794075866
momentum_12,9.1,12,52092,-0.001511684659,-0.00150601718958,-0.00155206260309,-0.00148666145519,-13.2423576129,-13.1927105807,-13.5960684031,-13.0231543474,0,-0.001511684659,-13.2423576129,-78.7466772568,1.55794075866
momentum_12,9.2,12,52092,-0.00152726406659,-0.00152158445519,-0.00156770703986,-0.0015022569401,-13.3788332233,-13.3290798274,-13.7331136692,-13.1597707953,0,-0.00152726406659,-13.3788332233,-79.5582397568,1.55794075866
momentum_12,9.3,12,52092,-0.00154284347418,-0.00153715172079,-0.00158335147662,-0.00151785242501,-13.5153088338,-13.4654490742,-13.8701589352,-13.2963872431,0,-0.00154284347418,-13.5153088338,-80.3698022568,1.55794075866
momentum_12,9.4,12,52092,-0.00155842288176,-0.0015527189864,-0.00159899591339,-0.00153344790992,-13.6517844442,-13.6018183209,-14.0072042013,-13.4330036909,0,-0.00155842288176,-13.6517844442,-81.1813647568,1.55794075866
momentum_12,9.5,12,52092,-0.00157400228935,-0.00156828625201,-0.00161464035016,-0.00154904339483,-13.7882600547,-13.7381875676,-14.1442494674,-13.5696201387,0,-0.00157400228935,-13.7882600547,-81.9929272568,1.55794075866
momentum_12,9.6,12,52092,-0.00158958169694,-0.00158385351762,-0.00163028478692,-0.00156463887974,-13.9247356652,-13.8745568143,-14.2812947334,-13.7062365866,0,-0.00158958169694,-13.9247356652,-82.8044897568,1.55794075866
momentum_12,9.7,12,52092,-0.00160516110452,-0.00159942078322,-0.00164592922369,-0.00158023436466,-14.0612112756,-14.010926061,-14.4183399995,-13.8428530344,0,-0.00160516110452,-14.0612112756,-83.6160522568,1.55794075866
momentum_12,9.8,12,52092,-0.00162074051211,-0.00161498804883,-0.00166157366045,-0.00159582984957,-14.1976868861,-14.1472953077,-14.5553852656,-13.9794694822,0,-0.00162074051211,-14.1976868861,-84.4276147568,1.55794075866
momentum_12,9.9,12,52092,-0.0016363199197,-0.00163055531444,-0.00167721809722,-0.00161142533448,-14.3341624965,-14.2836645545,-14.6924305316,-14.11608593,0,-0.0016363199197,-14.3341624965,-85.2391772568,1.55794075866
momentum_12,10,12,52092,-0.00165189932728,-0.00164612258004,-0.00169286253398,-0.00162702081939,-14.470638107,-14.4200338012,-14.8294757977,-14.2527023779,0,-0.00165189932728,-14.470638107,-86.0507397568,1.55794075866
reversal_12,0,12,52092,9.38107058429e-05,8.89011566866e-05,6.65883223191e-05,0.000127242392218,0.821781783184,0.778774132575,0.583313703515,1.11464335583,1,9.38107058429e-05,0.821781783184,4.88678728877,1.55781597942
reversal_12,0.1,12,52092,7.82325460487e-05,7.33367706005e-05,5.09916855995e-05,0.000111596803644,0.685317103387,0.64243011046,0.446687165852,0.977587999921,1,7.82325460487e-05,0.685317103387,4.07528978877,1.55781597942
reversal_12,0.2,12,52092,6.26543862545e-05,5.77723845143e-05,3.53950488799e-05,9.59512150698e-05,0.54885242359,0.506086088345,0.310060628188,0.840532644011,1,6.26543862545e-05,0.54885242359,3.26379228877,1.55781597942
reversal_12,0.3,12,52092,4.70762264603e-05,4.22079984281e-05,1.97984121603e-05,8.03056264957e-05,0.412387743792,0.369742066231,0.173434090524,0.703477288102,1,4.70762264603e-05,0.412387743792,2.45229478877,1.55781597942
reversal_12,0.4,12,52092,3.14980666661e-05,2.6643612342e-05,4.2017754407e-06,6.46600379216e-05,0.275923063995,0.233398044116,0.0368075528605,0.566421932193,1,3.14980666661e-05,0.275923063995,1.64079728877,1.55781597942
reversal_12,0.5,12,52092,1.59199068719e-05,1.10792262558e-05,-1.13948612789e-05,4.90144493475e-05,0.139458384198,0.0970540220012,-0.0998189848032,0.429366576284,0.833333333333,1.59199068719e-05,0.139458384198,0.829299788772,1.55781597942
reversal_12,0.6,12,52092,3.41747077725e-07,-4.4851598303e-06,-2.69914979985e-05,3.33688607734e-05,0.00299370440087,-0.0392900001134,-0.236445522467,0.292311220375,0.333333333333,3.41747077725e-07,0.00299370440087,0.0178022887729,1.55781597942
reversal_12,0.7,12,52092,-1.52364127165e-05,-2.00495459165e-05,-4.25881347181e-05,1.77232721993e-05,-0.133470975396,-0.175634022228,-0.373072060131,0.155255864466,0.166666666667,-1.52364127165e-05,-0.133470975396,-0.793695211227,1.55781597942
reversal_12,0.8,12,52092,-3.08145725107e-05,-3.56139320026e-05,-5.81847714377e-05,2.0776836252e-06,-0.269935655194,-0.311978044343,-0.509698597794,0.0182005085568,0.0833333333333,-3.08145725107e-05,-0.269935655194,-1.60519271123,1.55781597942
reversal_12,0.9,12,52092,-4.63927323049e-05,-5.11783180887e-05,-7.37814081573e-05,-1.35679049489e-05,-0.406400334991,-0.448322066457,-0.646325135458,-0.118854847352,0,-4.63927323049e-05,-0.406400334991,-2.41669021123,1.55781597942
reversal_12,1,12,52092,-6.19708920991e-05,-6.67427041749e-05,-8.93780448769e-05,-2.9213493523e-05,-0.542865014788,-0.584666088572,-0.782951673122,-0.255910203261,0,-6.19708920991e-05,-0.542865014788,-3.22818771123,1.55781597942
reversal_12,1.1,12,52092,-7.75490518933e-05,-8.23070902611e-05,-0.000104974681597,-4.48590820971e-05,-0.679329694585,-0.721010110687,-0.919578210785,-0.392965559171,0,-7.75490518933e-05,-0.679329694585,-4.03968521122,1.55781597942
reversal_12,1.2,12,52092,-9.31272116875e-05,-9.78714763472e-05,-0.000120571318316,-6.05046706712e-05,-0.815794374382,-0.857354132801,-1.05620474845,-0.53002091508,0,-9.31272116875e-05,-0.815794374382,-4.85118271122,1.55781597942
reversal_12,1.3,12,52092,-0.000108705371482,-0.000113435862433,-0.000136167955036,-7.61502592453e-05,-0.952259054179,-0.993698154916,-1.19283128611,-0.667076270989,0,-0.000108705371482,-0.952259054179,-5.66268021122,1.55781597942
reversal_12,1.4,12,52092,-0.000124283531276,-0.00012900024852,-0.000151764591755,-9.17958478194e-05,-1.08872373398,-1.13004217703,-1.32945782378,-0.804131626898,0,-0.000124283531276,-1.08872373398,-6.47417771122,1.55781597942
reversal_12,1.5,12,52092,-0.00013986169107,-0.000144564634606,-0.000167361228475,-0.000107441436394,-1.22518841377,-1.26638619915,-1.46608436144,-0.941186982807,0,-0.00013986169107,-1.22518841377,-7.28567521122,1.55781597942
reversal_12,1.6,12,52092,-0.000155439850864,-0.000160129020692,-0.000182957865195,-0.000123087024968,-1.36165309357,-1.40273022126,-1.6027108991,-1.07824233872,0,-0.000155439850864,-1.36165309357,-8.09717271122,1.55781597942
reversal_12,1.7,12,52092,-0.000171018010658,-0.000175693406778,-0.000198554501914,-0.000138732613542,-1.49811777337,-1.53907424337,-1.73933743677,-1.21529769463,0,-0.000171018010658,-1.49811777337,-8.90867021122,1.55781597942
reversal_12,1.8,12,52092,-0.000186596170453,-0.000191257792864,-0.000214151138634,-0.000154378202116,-1.63458245317,-1.67541826549,-1.87596397443,-1.35235305053,0,-0.000186596170453,-1.63458245317,-9.72016771122,1.55781597942
reversal_12,1.9,12,52092,-0.000202174330247,-0.00020682217895,-0.000229747775353,-0.00017002379069,-1.77104713296,-1.8117622876,-2.01259051209,-1.48940840644,0,-0.000202174330247,-1.77104713296,-10.5316652112,1.55781597942
reversal_12,2,12,52092,-0.000217752490041,-0.000222386565036,-0.000245344412073,-0.000185669379264,-1.90751181276,-1.94810630972,-2.14921704976,-1.62646376235,0,-0.000217752490041,-1.90751181276,-11.3431627112,1.55781597942
reversal_12,2.1,12,52092,-0.000233330649835,-0.000237950951123,-0.000260941048792,-0.000201314967838,-2.04397649256,-2.08445033183,-2.28584358742,-1.76351911826,0,-0.000233330649835,-2.04397649256,-12.1546602112,1.55781597942
reversal_12,2.2,12,52092,-0.000248908809629,-0.000253515337209,-0.000276537685512,-0.000216960556412,-2.18044117235,-2.22079435395,-2.42247012509,-1.90057447417,0,-0.000248908809629,-2.18044117235,-12.9661577112,1.55781597942
reversal_12,2.3,12,52092,-0.000264486969424,-0.000269079723295,-0.000292134322232,-0.000232606144986,-2.31690585215,-2.35713837606,-2.55909666275,-2.03762983008,0,-0.000264486969424,-2.31690585215,-13.7776552112,1.55781597942
reversal_12,2.4,12,52092,-0.000280065129218,-0.000284644109381,-0.000307730958951,-0.00024825173356,-2.45337053195,-2.49348239818,-2.69572320041,-2.17468518599,0,-0.000280065129218,-2.45337053195,-14.5891527112,1.55781597942
reversal_12,2.5,12,52092,-0.000295643289012,-0.000300208495467,-0.000323327595671,-0.000263897322134,-2.58983521175,-2.62982642029,-2.83234973808,-2.3117405419,0,-0.000295643289012,-2.58983521175,-15.4006502112,1.55781597942
reversal_12,2.6,12,52092,-0.000311221448806,-0.000315772881553,-0.000338924232391,-0.000279542910709,-2.72629989154,-2.76617044241,-2.96897627574,-2.44879589781,0,-0.000311221448806,-2.72629989154,-16.2121477112,1.55781597942
reversal_12,2.7,12,52092,-0.0003267996086,-0.000331337267639,-0.00035452086911,-0.000295188499283,-2.86276457134,-2.90251446452,-3.1056028134,-2.58585125372,0,-0.0003267996086,-2.86276457134,-17.0236452112,1.55781597942
reversal_12,2.8,12,52092,-0.000342377768395,-0.000346877907716,-0.00037011750583,-0.000310834087857,-2.99922925114,-3.03865047159,-3.24222935107,-2.72290660963,0,-0.000342377768395,-2.99922925114,-17.8351427112,1.55781597942
reversal_12,2.9,12,52092,-0.000357955928189,-0.000362418105827,-0.000385714142549,-0.000326479676431,-3.13569393093,-3.17478260704,-3.37885588873,-2.85996196553,0,-0.000357955928189,-3.13569393093,-18.6466402112,1.55781597942
reversal_12,3,12,52092,-0.000373534087983,-0.000377958303938,-0.000401310779269,-0.000342125265005,-3.27215861073,-3.31091474249,-3.5154824264,-2.99701732144,0,-0.000373534087983,-3.27215861073,-19.4581377112,1.55781597942
reversal_12,3.1,12,52092,-0.000389112247777,-0.000393498502049,-0.000416907415989,-0.000357770853579,-3.40862329053,-3.44704687795,-3.65210896406,-3.13407267735,0,-0.000389112247777,-3.40862329053,-20.2696352112,1.55781597942
reversal_12,3.2,12,52092,-0.000404690407571,-0.00040903870016,-0.000432504052708,-0.000373416442153,-3.54508797033,-3.5831790134,-3.78873550172,-3.27112803326,0,-0.000404690407571,-3.54508797033,-21.0811327112,1.55781597942
reversal_12,3.3,12,52092,-0.000420268567366,-0.000424578898271,-0.000448100689428,-0.000389062030727,-3.68155265012,-3.71931114885,-3.92536203939,-3.40818338917,0,-0.000420268567366,-3.68155265012,-21.8926302112,1.55781597942
reversal_12,3.4,12,52092,-0.00043584672716,-0.000440119096382,-0.000463697326147,-0.000404707619301,-3.81801732992,-3.8554432843,-4.06198857705,-3.54523874508,0,-0.00043584672716,-3.81801732992,-22.7041277112,1.55781597942
reversal_12,3.5,12,52092,-0.000451424886954,-0.000455659294493,-0.000479293962867,-0.000420353207875,-3.95448200972,-3.99157541976,-4.19861511471,-3.68229410099,0,-0.000451424886954,-3.95448200972,-23.5156252112,1.55781597942
reversal_12,3.6,12,52092,-0.000467003046748,-0.000471199492604,-0.000494890599587,-0.00043599879645,-4.09094668951,-4.12770755521,-4.33524165238,-3.8193494569,0,-0.000467003046748,-4.09094668951,-24.3271227112,1.55781597942
